date,ticker,size,price,market_value,entry_price
2021-06-11,TPR,2766,39.0307557991,107959.0705403106,36.6783377859
2021-06-11,WAT,313,336.58,105349.54,318.6
2021-06-14,CL,1364,74.098640507,101070.545651548,73.5300860181
2021-06-14,HD,367,275.0768067329,100953.18807097431,274.0953894422
2021-06-14,MAS,1810,53.6353472227,97079.978473087,55.2940784367
2021-06-14,MOS,3224,29.38880218,94749.49822832,29.0288276473
2021-06-14,NTAP,1512,73.847013177,111656.68392362399,65.9186255711
2021-06-14,ORLY,2953,35.4946666667,104815.7506667651,34.0666666667
2021-06-14,TPL,638,156.7989045182,100037.7010826116,155.634606846
2021-06-14,TPR,2766,38.1232687004,105448.9612253064,36.6783377859
2021-06-14,WAT,313,336.18,105224.34,318.6
2021-06-15,CL,1364,73.9742692126,100900.90320598641,73.5300860181
2021-06-15,HD,367,272.5245293654,100016.5022771018,274.0953894422
2021-06-15,MAS,1810,54.1821816888,98069.748856728,55.2940784367
2021-06-15,MOS,3224,29.3267069143,94549.3030917032,29.0288276473
2021-06-15,NTAP,1512,74.3186232141,112369.75829971921,65.9186255711
2021-06-15,ORLY,2953,35.6713333333,105337.4473332349,34.0666666667
2021-06-15,TPL,638,161.1427994031,102809.10601917781,155.634606846
2021-06-15,TPR,2766,38.3699642223,106131.3210388818,36.6783377859
2021-06-15,WAT,313,341.8,106983.40000000001,318.6
2021-06-16,CL,1364,72.8016255791,99301.4172898924,73.5300860181
2021-06-16,HD,367,269.2608157979,98818.7193978293,274.0953894422
2021-06-16,MAS,1810,53.6900306693,97178.955511433,55.2940784367
2021-06-16,MOS,3224,28.9630060723,93376.7315770952,29.0288276473
2021-06-16,NTAP,1512,73.6245556123,111320.3280857976,65.9186255711
2021-06-16,ORLY,2953,35.632,105221.29599999999,34.0666666667
2021-06-16,TPL,638,163.7072674676,104445.23664432879,155.634606846
2021-06-16,TPR,2766,38.114458146,105424.59123183599,36.6783377859
2021-06-16,WAT,313,343.07,107380.91,318.6
2021-06-17,CL,1364,73.2280414458,99883.0485320712,73.5300860181
2021-06-17,HD,367,269.5631761829,98929.6856591243,274.0953894422
2021-06-17,MAS,1810,53.8814227324,97525.375145644,55.2940784367
2021-06-17,NTAP,1512,72.4944711836,109611.6404296032,65.9186255711
2021-06-17,ORLY,2953,35.836,105823.708,34.0666666667
2021-06-17,TPL,638,158.0413631274,100830.3896752812,155.634606846
2021-06-17,TPR,2766,37.2157816017,102938.8519103022,36.6783377859
2021-06-17,WAT,313,346.56,108473.28,318.6
2021-06-18,CL,1364,71.9754448373,98174.5067580772,73.5300860181
2021-06-18,HD,367,269.1096356054,98763.2362671818,274.0953894422
2021-06-18,MAS,1810,52.7330703535,95446.857339835,55.2940784367
2021-06-18,NTAP,1512,69.549133027,105158.289136824,65.9186255711
2021-06-18,ORLY,2953,35.806,105735.11799999999,34.0666666667
2021-06-18,TPL,638,158.779301897,101301.19461028601,155.634606846
2021-06-18,TPR,2766,36.2730522855,100331.26262169301,36.6783377859
2021-06-18,WAT,313,342.71,107268.23,318.6
2021-06-21,CL,1364,72.3485587207,98683.4340950348,73.5300860181
2021-06-21,HD,367,273.5472189029,100391.8293373643,274.0953894422
2021-06-21,MAS,1810,53.3892717129,96634.581800349,55.2940784367
2021-06-21,NTAP,1512,70.6792174557,106866.9767930184,65.9186255711
2021-06-21,ORLY,2953,36.4666666667,107686.0666667651,34.0666666667
2021-06-21,TPL,638,166.7898627534,106411.9324366692,155.634606846
2021-06-21,TPR,2766,37.1452971668,102743.89196336879,36.6783377859
2021-06-21,WAT,313,342.44,107183.72,318.6
2021-06-22,CL,1364,72.2153037623,98501.67433177719,73.5300860181
2021-06-22,HD,367,278.0915176305,102059.5869703935,274.0953894422
2021-06-22,MAS,1810,53.2707909119,96420.13155053901,55.2940784367
2021-06-22,NTAP,1512,71.8537933973,108642.93561671759,65.9186255711
2021-06-22,ORLY,2953,36.7766666667,108601.4966667651,34.0666666667
2021-06-22,TPL,638,166.428743781,106181.538532278,155.634606846
2021-06-22,TPR,2766,37.2686449278,103085.07187029479,36.6783377859
2021-06-22,WAT,313,345.62,108179.06,318.6
2021-06-23,CL,1364,71.2914027178,97241.4733070792,73.5300860181
2021-06-23,HD,367,277.1666505705,101720.1607593735,274.0953894422
2021-06-23,NTAP,1512,71.7203188584,108441.12211390081,65.9186255711
2021-06-23,ORLY,2953,36.6566666667,108247.13666676509,34.0666666667
2021-06-23,TPL,638,168.3002821073,107375.5799844574,155.634606846
2021-06-23,TPR,2766,37.5329615585,103816.17167081099,36.6783377859
2021-06-23,WAT,313,346.95,108595.34999999999,318.6
